Method,Parcellation,Density,Feature,Region,Control_normalized,Gifted_normalized,Diff_gifted_minus_controls
maxSW,500.aparc,0.03,Participation Coefficient,rh_postcentral_part2,0.36126626066520967,0.682713388319682,0.3214471276544723
maxSW,500.aparc,0.03,Participation Coefficient,rh_postcentral_part3,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_postcentral_part4,0.0,0.6236688996602375,0.6236688996602375
maxSW,500.aparc,0.03,Participation Coefficient,rh_postcentral_part5,0.48730200743054414,0.3919914124640954,-0.09531059496644873
maxSW,500.aparc,0.03,Participation Coefficient,rh_postcentral_part6,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_postcentral_part7,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_postcentral_part8,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_posteriorcingulate_part1,0.0,0.27462035934594553,0.27462035934594553
maxSW,500.aparc,0.03,Participation Coefficient,rh_posteriorcingulate_part2,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_precentral_part1,0.5232710065409037,0.7690249913551699,0.24575398481426614
