Method,Parcellation,Density,Feature,Region,Control_normalized,Gifted_normalized,Diff_gifted_minus_controls
maxSW,aparc,0.03,Local Efficiency,lh_superiorparietal,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,lh_superiortemporal,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,lh_supramarginal,0.14282909944850528,0.0,-0.14282909944850528
maxSW,aparc,0.03,Local Efficiency,lh_temporalpole,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,lh_transversetemporal,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,rh_bankssts,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,rh_caudalanteriorcingulate,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,rh_caudalmiddlefrontal,0.0,0.5000000000000001,0.5000000000000001
maxSW,aparc,0.03,Local Efficiency,rh_cuneus,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,rh_entorhinal,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,rh_frontalpole,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,rh_fusiform,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,rh_inferiorparietal,0.49990184806976845,0.20000000000000004,-0.2999018480697684
maxSW,aparc,0.03,Local Efficiency,rh_inferiortemporal,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,rh_insula,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,rh_isthmuscingulate,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,rh_lateraloccipital,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,rh_lateralorbitofrontal,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,rh_lingual,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,rh_medialorbitofrontal,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,rh_middletemporal,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,rh_paracentral,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,rh_parahippocampal,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,rh_parsopercularis,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,rh_parsorbitalis,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,rh_parstriangularis,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,rh_pericalcarine,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,rh_postcentral,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,rh_posteriorcingulate,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,rh_precentral,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,rh_precuneus,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,rh_rostralanteriorcingulate,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,rh_rostralmiddlefrontal,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,rh_superiorfrontal,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,rh_superiorparietal,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,rh_superiortemporal,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,rh_supramarginal,0.9998036961395369,1.0,0.00019630386046309845
